username,userid,profile_location,created_at,text,retweet_count,source,coordinates
ITV Channel News,26363573,Channel Islands,2023-01-20 12:17:03,"Jersey is set to host its first Lunar New Year festival to mark the start of the Year of the Rabbit.

Each year, ma… https://t.co/CY8OynfuBe",2,Twitter Web App,
ta y,1600698235814703104,"Los Angeles, CA",2023-01-20 10:47:01,Happy Chinese new year！ https://t.co/ViWnVs7i1N,0,Twitter for iPhone,
ta y,1600698235814703104,"Los Angeles, CA",2023-01-20 10:44:37,"@britishmuseum Thieves help thieves.
Happy Chinese new year!
Merry Korea Christmas……",0,Twitter for iPhone,
蕓exile39,1584888323008389122,"Los Angeles, CA",2023-01-20 10:44:23,"#ChineseNewYear
Happy Chinese New Year https://t.co/wD5rPSVElN",0,Twitter for iPhone,
蕓exile39,1584888323008389122,"Los Angeles, CA",2023-01-20 10:35:55,@britishmuseum Chinese New Year.,0,Twitter for iPhone,
Ghost,989500445084209159,"Westwood, Los Angeles",2023-01-20 08:54:04,@britishmuseum Happy CHINESE new year!!!!,0,Twitter for iPhone,
Yucxxxxxx,1249516192600961025,"Irvine, CA",2023-01-20 08:32:10,@britishmuseum Happy Chinese New Year to Everyone!,0,Twitter for iPhone,
DynaScan,277611250,"Irvine, CA",2023-01-20 08:00:51,"Happy Chinese New Year! We wish you good luck and prosperity in the year of the Rabbit!

#dynascan #ChineseNewYear… https://t.co/BkXqyZjn5q",0,Buffer,
(조선) 레닌 and the Union of Sino Socialist Republics,1586586714411216896,"Los Angeles, CA",2023-01-20 07:57:25,happy CHINESE new year y'all https://t.co/mJI9sQttcc,0,Twitter Web App,
Lwy,1508088866267299843,"Los Angeles, CA",2023-01-20 07:45:49,What is this called? I don't know what my country is like? How shameless it is to steal the culture of other countr… https://t.co/5qSKuVDzDg,0,Twitter for iPhone,
Del @ NaughtyDog,1275720130434080771,"Santa Monica, CA",2023-01-20 06:23:07,Apparently Blizz canceled their partnership and was looking for a 3 year deal with a new Chinese partner. Then afte… https://t.co/20Pv11Eehj,2,Twitter for Android,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-20 05:40:44,"#SnowEagleLord Weibo Update
1.20.23

Happy Chinese New Year from Xue Ying’s family 🧧 special BTS look at their fami… https://t.co/friLeJAX7y",3,Twitter for iPhone,
Wonderhands,1445144931857670148,"Los Angeles, CA",2023-01-20 05:26:36,"HOLY @0xBunnies you the man.

@projectPXN holders go get your Chinese New Year Ghost PFP mod from our in-house crea… https://t.co/oDEIVsKDRm",0,Twitter for iPhone,
Sonya Henar,721966151857610752,"Los Angeles, CA",2023-01-20 04:53:35,"Some red and gold nails for Chinese new year (kinda look like Wonder Woman nails tho) 

Getting a lil bit better at… https://t.co/HVAn38IgOy",1,Twitter for iPhone,
momo,1381251073801773066,"Los Angeles, CA",2023-01-20 04:51:38,@filmystic Oh! That’s beautiful! Yeah it’s rabbit year lol our traditional Chinese New Year’s Eve is tomorrow night,0,Twitter for iPhone,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-20 04:47:10,"Dylan’s Chinese New Year Greeting for xtep

#DylanWang #WangHedi #王鹤棣 #왕허디 #หวังเฮ่อตี้ #ワンホーディー https://t.co/tKTPBHIeWb",10,Twitter for iPhone,
Metaverse Observation,1564892986420482051,LA,2023-01-20 04:32:59,"9/ Quest3 quiz for Luna Rabbit year
Quest3 is a Marketing Tool Collection for Sustainable Web3 Project. To celebrat… https://t.co/dtvlYEyER3",0,Twitter for Android,
ogFramenator,2730594679,"Pasadena, CA",2023-01-20 03:20:31,@_mm85 When is Chinese new year? I’m ready to party,0,Twitter for iPhone,
Melissa Chen,134976379,"Los Angeles, CA",2023-01-20 03:16:32,@StrangelEdweird I just wanted to be the NDT of Chinese New Year and ruin it for everyone https://t.co/9PcFFYKTXd,0,Twitter Web App,
Neptunian Woman's Club,1529485184,"Manhattan Beach, CA",2023-01-20 03:06:54,"OPEN TO PUBLIC
Join us @NeptunianWoman for fun &amp; celebrate Chinese New Year playing Bingo!

SUN, 1/22
2-4PM @ Clubh… https://t.co/R8WkSTEou8",1,TweetDeck,
Diingmam Lu,1419324345554399237,"Los Angeles, CA",2023-01-20 02:44:34,@uwuimatofu happy Chinese New Year,0,Twitter for Android,
Diingmam Lu,1419324345554399237,"Los Angeles, CA",2023-01-20 02:44:24,@_Zhuoliang_ happy Chinese New Year,0,Twitter for Android,
Diingmam Lu,1419324345554399237,"Los Angeles, CA",2023-01-20 02:43:48,@dansingsinghk happy Chinese New Year,0,Twitter for Android,
Diingmam Lu,1419324345554399237,"Los Angeles, CA",2023-01-20 02:43:20,@Guiie768 happy Chinese New Year,0,Twitter for Android,
Melissa Chen,134976379,"Los Angeles, CA",2023-01-20 02:23:27,"Chinese Lunar New Year is such a misnomer

In fact, it's lunisolar, meaning that intercalary months are added to th… https://t.co/qT7aALCWMD",14,Twitter Web App,
Diingmam Lu,1419324345554399237,"Los Angeles, CA",2023-01-20 02:08:27,@iingwen happy Chinese New Year,0,Twitter for Android,
keely,1360066744941858827,"Newport Beach, CA",2023-01-20 01:21:25,"eleven pulls, a frame, and a free s-rank just for chinese new year,,, not even anniversary? honkai team loves us xx https://t.co/bXPYvWtkGw",0,Twitter Web App,
💜⚡️Brandon Nicholas Chau❤️⚡️,1360082420620435457,"Temple City, CA",2023-01-20 01:20:52,@creampuff_cow Chinese New Year 🧧 in January!,0,Twitter for iPhone,
Jessica Wong (@🏠),25202483,"Pasadena, CA",2023-01-20 01:19:58,Winter break from school = time to work on the house. So excited by how my office turned out! Heading into Chinese… https://t.co/eOBICAivgi,0,Instagram,
n🫶🏼,1245668121106513923,"Hawthorne, CA",2023-01-20 01:07:59,excited for chinese new year this weekendd 🫶🏼🧧,0,Twitter for iPhone,
Piao,1239757014521114624,"Los Angeles, CA",2023-01-20 00:24:29,@britishmuseum Excuse me? It’s Chinese Chinese Chinese new year!,0,Twitter for iPhone,
Stacey Garratt,15970737,"Los Angeles, CA",2023-01-20 00:23:24,@kaicomedy Can't wait for the annual Chinese New Year Murders in 72 hours.,0,Twitter Web App,
Vince,608265410,Los Angeles,2023-01-20 00:11:36,"If I’ve said it once I’ve said it a million times. Stop using the term Chinese New Year, it is LUNAR NEW YEAR!… https://t.co/oXzI3tRBWa",0,Twitter for iPhone,
Verena,1554491048873046016,"West Hollywood, CA",2023-01-20 00:01:14,@britishmuseum not fucking Korean，is Chinese new year！！！,0,Twitter for iPhone,
Malibu Times Magazine,314151838,"Malibu, CA",2023-01-20 00:00:20,"Events celebrating 'Chinese New Year' are planned in Malibu, Santa Monica, and downtown LA https://t.co/dZetCpNarO",0,Jetpack.com,
The Malibu Times,121600219,"Malibu, California",2023-01-20 00:00:18,"Events celebrating 'Chinese New Year' are planned in Malibu, Santa Monica, and downtown LA https://t.co/9muRlXJiPc",1,Jetpack.com,
Rowland Elementary,741098706749915136,"Rowland Heights, CA",2023-01-20 00:00:02,"Lunar New Year fun fact: there are several festivals and traditions during Lunar New Year. 

Want to learn more? 
L… https://t.co/F0F6FpKAlP",0,TweetDeck,
Sabrina Hogan,32323843,"Los Angeles, CA",2023-01-19 23:43:44,Rosh Chodesh Sh'vat is Sunday.  It is also Chinese lunar new year.  Year of the Rabbit. https://t.co/xD3vHoNkSj,0,Instagram,
China Lion Film,213765069,"Los Angeles, CA",2023-01-19 23:00:02,"Celebrate Chinese New Year by watching HERO (aka HER STORY) for FREE! Starring  #ZhouXun, #SammiCheng &amp; #JacksonYee… https://t.co/48ulOqOq5K",0,Twitter Web App,
angel,3612569534,"Irvine, CA",2023-01-19 22:30:45,Ima just go ahead and start my new year over this Sunday with the Chinese Lunar New Year 🧧,0,Twitter for iPhone,
Naughtipidgins Nest,563069357,Lancaster,2023-01-19 22:25:06,Mulberry Ltd Ed Small Amberley Satchel in Scarlet Red Shiny Croc &amp; Chinese New Year Capsule Collection Maxi Twilly… https://t.co/Gr6JTQUDrW,0,Twitter Web App,
Orange County Acupuncture and Herbs,1268249477573341184,"Fullerton, CA",2023-01-19 21:59:23,"Happy Lunar New Year!  Water Rabbit Year will begin 1/21/23, and no better way to start the year than to get tune-u… https://t.co/t7ozrjRtwm",0,Yext Twitter Management,
赵纯,1236908013509677056,"Irvine, CA",2023-01-19 21:27:44,There are cute pets at home for the Chinese New Year. 🥰🦮🏮🧨🍾️🎊🎉 https://t.co/C0kTDvrzIu,0,Twitter for iPhone,
Time Out Los Angeles,637320642,"Los Angeles, CA",2023-01-19 21:02:09,"Including street fairs, pop-up shops and parades. https://t.co/oD87BCw4m2",1,Echobox,
Sophia Lee 소현,15118889,"Los Angeles, USA",2023-01-19 21:01:00,"This article by @izzabelle_co on Lunar New Year-- what ""gong xi fa cai"" and the word ""福"" (blessing) means for Chine… https://t.co/cMMiR66wSO",8,TweetDeck,
Zojirushi America,419969802,"Torrance, CA",2023-01-19 21:00:40,Start the year with all the good vibes and celebrate the upcoming Lunar New Year with some lucky dishes that are sa… https://t.co/eMoGH8ELhp,0,Buffer,
William Stephanie Foundation,1447619488132698116,"Murrieta, CA",2023-01-19 20:50:05,"On 01/16/2023, California State Treasurer Fiona Ma and her team were invited to the 2023 New Year Reception of Chin… https://t.co/G9ZGdNQjGe",1,Twitter Web App,
Bitplay,1449750152336527363,"Los Angeles, CA",2023-01-19 20:24:20,"Chinese New Year is coming!! 🎎🎐🎏
It is a great reason to play our top-quality games and win sweet prizes! 🎁
Write i… https://t.co/jn01ggbplX",0,Twitter Web App,
East Goes Global,991402056748449792,"Los Angeles, CA",2023-01-19 20:19:40,"Chinese New Year 2023: Which Leading Luxury Brand Campaigns Are Winning The Year Of The Rabbit 🐰 

China’s abandonm… https://t.co/9rLbjm5T8E",0,Twitter for iPhone,
Josie Huang,38602009,Los Angeles,2023-01-19 19:48:18,"Shein is growing its US operations from its hub in LA. 

The local workforce was just 15 in 2019. It'll hit 500 thi… https://t.co/AONkPSqfiu",4,Twitter Web App,
City of Alhambra,107268649,"Alhambra, CA",2023-01-19 19:01:28,"Alhambra Library has several events to celebrate the Lunar New Year! Here are a few of them:

🏮 01/21: Lily Cai Chi… https://t.co/9FY38Y2B2J",0,Hootsuite Inc.,
Yumo,797026631994863616,"Los Angeles, CA",2023-01-19 18:46:18,"@EAFIFADirect Why do you list ‘Korean lunar new year’ instead of ‘lunar new year’. I feel offended, the whole east… https://t.co/RgsasyooKB",0,Twitter for iPhone,
San Diego Children's Discovery Museum,501057508,"Escondido, CA",2023-01-19 18:00:32,Lunar New Year is this Sunday! Celebrate the year of the rabbit with 12 fun crafts from Tinybeans:… https://t.co/1dHIxCki0k,1,Sprout Social,
Manx,1595725853974941698,"Pasadena, CA",2023-01-19 17:45:14,Chinese New Year day 😂 Ancient astrology observation recorded the first sighting of a comet 💫 with a tail in 221 BC… https://t.co/RABxjrD5rJ,0,Twitter for iPhone,
Pilot Guides,12067732,"London, UK & Los Angeles, CA",2023-01-19 17:41:28,"Chinese New Year - Sunday, 22 January
With 50 million Chinese people living outside China, Chinese New Year has bec… https://t.co/Gr1jpUJy8X",0,Twitter Web App,
TBWA\Media Arts Lab,1215692310974849025,"Los Angeles, CA",2023-01-19 17:31:01,"Our sixth Chinese New Year Shot on iPhone film for Apple honors opera practitioners' vigorous decades of training,… https://t.co/uLfCtorviP",0,Twitter Web App,
Beverly Hills Chamber of Commerce,98469634,"Beverly Hills, CA",2023-01-19 17:30:31,"Celebrate Chinese New Year with Xi'an Beverly Hills! 🐇

Click here https://t.co/2okiccsbtQ for more details.… https://t.co/GWCy05pyHV",0,Hootsuite Inc.,
Angelo，,1237029326,LA,2023-01-19 15:27:35,"LA Chinese New Year Bazaar
#Labourlosingwomen https://t.co/bs04u1hMMC",1,Twitter Web App,
Manx,1595725853974941698,"Pasadena, CA",2023-01-19 15:06:09,😂 Saturday 7 pm there is a Chinese New Year 🧧 Celebration @ Memorial Auditorium | Ticket 🎟 seemed to be available v… https://t.co/niw1yGpSKQ,0,Twitter for iPhone,
Karalee Wong Nakatsuka 🐸 🌎🇺🇸,768529555309015040,"Los Angeles, CA",2023-01-19 13:35:39,"👇🏻#History Foodies 
Easy Chinese New Year Recipes - The New York Times https://t.co/lNBxsyxkrS",0,Twitter for iPhone,
(조선) 레닌 and the Union of Sino Socialist Republics,1586586714411216896,"Los Angeles, CA",2023-01-19 13:02:04,"calling it Lunar New Year is the new,

“I’m not Chinese, I’m Taiwanese”",0,Twitter for iPhone,
Gyroscope Films,178189796,"Burbank, CA",2023-01-19 11:39:09,Box office leaders emerge ahead of Chinese New Year race https://t.co/3jQaGDF58a https://t.co/bwqfWstPLi,0,dlvr.it,
Z*❄️,51261359,OASIS,2023-01-19 09:45:42,@MoonDeStellar Advance Happy Chinese New Year sa cravings mo,0,Twitter for iPhone,
Chris Duan,1088064393814757377,"Los Angeles, CA",2023-01-19 09:42:10,"Chinese students from all over the world danced ""Love each other"" together, wishing the motherland New Year greetin… https://t.co/SuoFesHcTg",0,Twitter for Android,
Sam,321672097,"Los Angeles, CA",2023-01-19 08:54:41,Who wants a Chinese New Year BEANZ edit ? 🧧⛩🫘🧧👇🏼👇🏼 https://t.co/1rtc6FrtVm,5,Twitter for iPhone,
Shoutouts,743932993778003968,"West Hollywood, CA",2023-01-19 08:33:01,"CNN: Longevity noodles symbolize long life. 

According to tradition, each strand needs to be eaten whole -- no bre… https://t.co/i9plxES0UD",0,IFTTT,
Shoutouts,743932993778003968,"West Hollywood, CA",2023-01-19 08:33:00,"CNN: Long noodles are a symbol of longevity in Chinese culture, making them a popular dish during Lunar New Year ce… https://t.co/cbS1wjwW8H",0,IFTTT,
Mahnoor,1268746908639522816,"Los Angeles, CA",2023-01-19 07:10:16,Talking about the “Chinese New Year is problematic because it should be Lunar New Year since many East Asian cultur… https://t.co/X6bauqsko2,0,Twitter for iPhone,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-19 06:42:37,"new materials coming for XK’s new dramas

1.20.23 #SnowEagleLord 
12pm - synchronized bts tidbits

1.21.23… https://t.co/PorXEoqWSo",5,Twitter for iPhone,
jacomaco,278435917,"Los Angeles, CA",2023-01-19 04:53:59,happy early chinese new year ;) https://t.co/PvsIfoNo2U,0,Streamlabs Twitter,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-19 04:41:02,"Dylan Weibo Update
1.19.23

hello!  i am King of Glory Chinese New Year Good Luck Ambassador Wang He Di

since i op… https://t.co/086ZxJLuek",20,Twitter for iPhone,
UCLA Housing,59603155,"Los Angeles, CA",2023-01-19 03:49:05,It’s year of the rabbit soon 🐰 We got you wallpapers for the coming Lunar New Year! It’s Bruin Bear in Bunny suits… https://t.co/3rzTFnDdvv,0,Twitter for iPhone,
matthewjkaner.eth | ١٩٨.eth,14118247,Los Angeles,2023-01-19 03:22:09,@ENSNumberMuseum Chinese New Year is in a few days ;) https://t.co/1jDuvNGZvi,0,Twitter Web App,
matthewjkaner.eth | ١٩٨.eth,14118247,Los Angeles,2023-01-19 02:48:12,"just ahead of Chinese New Year I am throwing this up for sale on @ensvision for .888eth!

https://t.co/v6b0kC34Nw https://t.co/jiB6nXHhc9",1,Twitter Web App,
Stephanie Hwang,1544150517835653120,"Los Angeles, CA",2023-01-19 01:46:04,"What makes a Chinese New Year?
That would be all kinds of lanterns, clusters of flowers, Spring Festival couplets a… https://t.co/VdaSYI2RDj",0,Twitter for iPhone,
Katie Chin,79316618,Los Angeles,2023-01-19 01:34:29,"Tomorrow is the big day—I’m going to be on @KellyClarksonTV w/@RitaWilson celebrating Chinese New Year!🐇🧧

It airs… https://t.co/f0tdyG8AGE",1,Twitter for iPhone,
Time Out Los Angeles,637320642,"Los Angeles, CA",2023-01-19 01:01:46,"The 8 best Chinese New Year celebrations in the USA
 https://t.co/G46fUJ5iQH",4,Echobox,
Garfield_Health_Center,1374493062227914757,San Gabriel Valley,2023-01-19 00:50:58,"Garfield Health Center is pleased to collaborate with Steinmetz Park😊. Today, the outreach team conducted blood pre… https://t.co/3NQukTNbGm",0,Twitter Web App,
Garfield_Health_Center,1374493062227914757,San Gabriel Valley,2023-01-19 00:14:00,The Asian American Expo Fair @aaexpo is definitely a highlight of Garfield Health Center's Chinese New Year.🧧We LOV… https://t.co/DfjLlM1R6k,0,Twitter Web App,
InfluenceWomenHollywood,1146483176409145345,Hollywood California,2023-01-19 00:01:37,Ring in the New Year - Chinese NY with #InfluenceWomen! Meet women working in media/entertainment in Hollywood &amp; OC… https://t.co/PKUPdJ9mKC,0,Hootsuite Inc.,
Associated Students,185283977,Santa Barbara,2023-01-18 23:43:01,"The January iOS Sticker Pack Update is Now Available!
Make your texts more interactive and adorable with these UCSB… https://t.co/OUFkgbcjTO",0,Twitter Web App,
Etoile LA,82737067,"Tarzana, California",2023-01-18 23:40:05,"All of our Chinese New year Decorations are 50% off!
Rental costumes also available!

#ChinesNewYear… https://t.co/jvmIfwbw1J",0,Thryv,
BAZIC Products,498004827,"Los Angeles, California, USA",2023-01-18 23:09:21,"Lucky Colors for Chinese New Year 2023 - Year of the Rabbit - are..! 

📚 Shop now: https://t.co/uf3cOMooxq https://t.co/SM3TYmzRVc",0,Twitter for Android,
Long Beach Post,20496846,"Long Beach, California",2023-01-18 23:00:10,"Celebrate the Chinese Lunar New Year, the Hindu festival of Makar Sankranti and more this weekend. https://t.co/QlyXIZTPka",0,SocialNewsDesk,
Maria Vargas,2555810390,,2023-01-18 22:11:47,CHINESE NEW YEAR 🐇🐰😍 ...LETS BE PART OF THEIR CELEBRATION OF OUR BELOVED ASIAN FRIENDS AND FAMILY 👪 @ South Coast P… https://t.co/cdnuR7DGWV,0,Instagram,"{'type': 'Point', 'coordinates': [-117.88982391, 33.69149538]}"
City of La Puente,550332799,"La Puente, CA",2023-01-18 22:10:45,"Happy Lunar New Year!

➡️ Join us to celebrate on January 22nd from 3:00 to 6:00 pm

May all your wishes come true… https://t.co/dWDle8xyvv",0,Twitter Web App,
